student_id,subject,grade,quarter
20240537,MAPEH 4,89,4th
20247114,MAPEH 4,88,2nd
20244722,MAPEH 4,89,2nd
20243703,MAPEH 4,90,4th
20249547,MAPEH 4,84,1st
20248952,MAPEH 4,86,3rd
20243398,MAPEH 4,81,2nd
20246308,MAPEH 4,90,4th
20246308,MAPEH 4,89,2nd
20245872,MAPEH 4,81,2nd
20244098,MAPEH 4,88,3rd
20240085,MAPEH 4,89,3rd
20249217,MAPEH 4,89,3rd
20242619,MAPEH 4,87,3rd
20243398,MAPEH 4,79,3rd
20246039,MAPEH 4,92,3rd
20248952,MAPEH 4,84,2nd
20243562,MAPEH 4,93,4th
20243938,MAPEH 4,80,1st
20241437,MAPEH 4,85,1st
20248952,MAPEH 4,86,4th
20249135,MAPEH 4,84,3rd
20243752,MAPEH 4,84,1st
20246039,MAPEH 4,94,4th
20243752,MAPEH 4,82,2nd
20240710,MAPEH 4,89,3rd
20249547,MAPEH 4,89,3rd
20240232,MAPEH 4,88,1st
20241380,MAPEH 4,91,4th
20241437,MAPEH 4,88,4th
20242069,MAPEH 4,85,2nd
20240232,MAPEH 4,87,2nd
20240537,MAPEH 4,86,3rd
20247808,MAPEH 4,87,1st
20243380,MAPEH 4,77,1st
20244829,MAPEH 4,87,1st
20248919,MAPEH 4,89,1st
20245872,MAPEH 4,89,3rd
20243703,MAPEH 4,89,3rd
20242966,MAPEH 4,84,1st
20244829,MAPEH 4,90,3rd
20246056,MAPEH 4,80,2nd
20249217,MAPEH 4,87,1st
20247808,MAPEH 4,86,2nd
20246056,MAPEH 4,81,4th
20247557,MAPEH 4,86,4th
20243562,MAPEH 4,84,1st
20243328,MAPEH 4,85,1st
20248365,MAPEH 4,81,4th
20248365,MAPEH 4,84,1st
20245872,MAPEH 4,90,4th
20248593,MAPEH 4,90,2nd
20243398,MAPEH 4,80,4th
20248825,MAPEH 4,88,3rd
20246233,MAPEH 4,87,3rd
20242619,MAPEH 4,87,1st
20243938,MAPEH 4,86,4th
20247114,MAPEH 4,87,4th
20244829,MAPEH 4,92,4th
20246352,MAPEH 4,89,1st
20240832,MAPEH 4,80,2nd
20242619,MAPEH 4,88,4th
20246056,MAPEH 4,80,1st
20246039,MAPEH 4,90,1st
20244940,MAPEH 4,90,4th
20248593,MAPEH 4,92,4th
20249547,MAPEH 4,87,2nd
20246308,MAPEH 4,87,1st
20248365,MAPEH 4,82,3rd
20244722,MAPEH 4,88,3rd
20243938,MAPEH 4,84,3rd
20246352,MAPEH 4,89,2nd
20242966,MAPEH 4,83,2nd
20244098,MAPEH 4,80,1st
20246056,MAPEH 4,82,3rd
20240710,MAPEH 4,90,4th
20245444,MAPEH 4,85,4th
20243380,ESP 5,86,1st
20240710,ESP 5,89,3rd
20246056,ESP 5,88,2nd
20248952,ESP 5,85,2nd
20243938,ESP 5,75,1st
20244098,ESP 5,85,1st
20242619,ESP 5,80,1st
20246039,ESP 5,85,1st
20245444,ESP 5,88,4th
20247114,ESP 5,85,4th
20246352,ESP 5,84,1st
20241437,ESP 5,85,2nd
20244829,ESP 5,84,2nd
20249547,ESP 5,85,2nd
20244098,ESP 5,88,3rd
20249547,ESP 5,90,4th
20242150,ESP 5,87,2nd
20248919,ESP 5,87,3rd
20242966,ESP 5,89,1st
20244940,ESP 5,85,4th
20242966,ESP 5,89,4th
20243328,ESP 5,77,1st
20240232,ESP 5,77,2nd
20240085,ESP 5,83,3rd
20246039,ESP 5,82,4th
20240232,ESP 5,77,4th
20243328,ESP 5,75,3rd
20248919,ESP 5,87,1st
20240085,ESP 5,85,2nd
20249483,ESP 5,81,2nd
20247808,ESP 5,89,1st
20244940,ESP 5,83,3rd
20243562,ESP 5,82,1st
20243562,ESP 5,85,3rd
20245641,ESP 5,86,1st
20246352,ESP 5,86,2nd
20249135,ESP 5,82,1st
20243752,ESP 5,88,2nd
20247557,ESP 5,82,4th
20246308,ESP 5,81,4th
20248825,ESP 5,79,1st
20244722,ESP 5,88,4th
20240085,ESP 5,80,4th
20243703,ESP 5,94,4th
20240232,ESP 5,77,3rd
20249217,ESP 5,88,3rd
20245444,ESP 5,87,2nd
20240832,ESP 5,80,4th
20244098,ESP 5,86,4th
20243752,ESP 5,87,1st
20248593,ESP 5,86,3rd
20248825,ESP 5,82,4th
20246039,ESP 5,84,3rd
20242619,ESP 5,83,2nd
20242966,ESP 5,89,3rd
20245641,ESP 5,90,4th
20249135,ESP 5,86,3rd
20245872,ESP 5,88,1st
20249135,ESP 5,85,2nd
20241380,ESP 5,90,1st
20247808,ESP 5,92,3rd
20247114,ESP 5,85,2nd
20243933,ESP 5,77,2nd
20249483,ESP 5,82,3rd
20247557,ESP 5,82,2nd
20242150,ESP 5,89,3rd
20243398,ESP 5,89,3rd
20246233,ESP 5,84,3rd
20247114,ESP 5,82,1st
20243703,ESP 5,84,1st
20240710,ESP 5,88,2nd
20240710,ESP 5,87,4th
20248365,ESP 5,83,2nd
20243328,ESP 5,78,4th
20243752,ESP 5,88,3rd
20245641,ESP 5,89,3rd
20240537,ESP 5,85,4th
20243562,ESP 5,82,4th
20245872,ESP 5,87,4th
20245872,ESP 5,86,3rd
20244829,ESP 5,82,3rd
20246308,ESP 5,80,3rd
20243752,ESP 5,90,4th
20249483,ESP 5,83,1st
20240537,ESP 5,86,2nd
20244829,ESP 5,85,1st
20242150,ESP 5,88,4th
20249135,ESP 5,87,4th
20249217,ESP 5,87,4th
20244829,ESP 5,80,4th
20243933,ESP 5,77,3rd
20246233,ESP 5,80,1st
20243703,ESP 5,92,3rd
20240832,ESP 5,79,2nd
20244940,ESP 5,82,1st
20241380,ESP 5,90,2nd
20246056,ESP 5,85,1st
20248593,ESP 5,86,4th
20248825,ESP 5,81,3rd
20243398,ESP 5,88,1st
20243933,ESP 5,80,4th
20249547,ESP 5,87,3rd
20246308,ESP 5,78,2nd
20240832,ESP 5,82,1st
20248825,ESP 5,80,2nd
20246308,ESP 5,79,1st
20243938,ESP 5,75,3rd
20245444,ESP 5,89,3rd
20246352,ESP 5,82,3rd
20246039,ESP 5,83,2nd
20246352,ESP 5,80,4th
20244722,ESP 5,90,1st
20241380,ESP 5,96,4th
20247808,ESP 5,94,2nd
20243938,ESP 5,75,4th
20243703,ESP 5,88,2nd
20248593,ESP 5,88,2nd
20248919,ESP 5,88,2nd
20243380,ESP 5,90,3rd
20241437,ESP 5,86,3rd
20242069,ESP 5,85,4th
20243938,ESP 5,77,2nd
20249217,ESP 5,89,2nd
20243328,ESP 5,75,2nd
20249547,ESP 5,86,1st
20248365,ESP 5,82,1st
20246056,ESP 5,89,3rd
20245641,ESP 5,87,2nd
20243380,ESP 5,89,4th
20240232,ESP 5,77,1st
20240537,ESP 5,87,1st
20248593,ESP 5,89,1st
20245872,ESP 5,87,2nd
20244722,ESP 5,91,2nd
20246233,ESP 5,84,2nd
20248952,ESP 5,85,3rd
20240832,ESP 5,78,3rd
20242069,ESP 5,85,1st
20242619,ESP 5,85,3rd
20243398,ESP 5,87,2nd
20241437,ESP 5,83,1st
20248952,ESP 5,84,1st
20247114,ESP 5,81,3rd
20247557,ESP 5,82,3rd
20241380,ESP 5,91,3rd
20246233,ESP 5,84,4th
20242069,ESP 5,85,3rd
20248919,ESP 5,88,4th
20242150,ESP 5,87,1st
20248365,ESP 5,85,4th
20248952,ESP 5,86,4th
20243933,ESP 5,75,1st
20243398,ESP 5,87,4th
20244722,ESP 5,89,3rd
20249483,ESP 5,80,4th
20249217,ESP 5,87,1st
20242069,ESP 5,86,2nd
20247557,ESP 5,80,1st
20244940,ESP 5,82,2nd
20246056,ESP 5,89,4th
20241437,ESP 5,85,4th
20242966,ESP 5,89,2nd
20240085,ESP 5,88,1st
20248365,ESP 5,83,3rd
20240537,ESP 5,86,3rd
20242619,ESP 5,85,4th
20247808,ESP 5,94,4th
20240710,ESP 5,88,1st
20243380,ESP 5,87,2nd
20245444,ESP 5,88,1st
20243562,ESP 5,85,2nd
20244098,ESP 5,86,2nd
20245641,Science 5,85,4th
20243933,Science 5,87,4th
20243380,Science 5,87,4th
20243703,Science 5,82,2nd
20248919,Science 5,83,2nd
20242619,Science 5,87,3rd
20240085,Science 5,86,2nd
20240710,Science 5,87,1st
20243938,Science 5,84,3rd
20240085,Science 5,87,1st
20241380,Science 5,83,2nd
20248593,Science 5,77,2nd
20249217,Science 5,79,4th
20248952,Science 5,84,1st
20242966,Science 5,85,3rd
20244829,Science 5,87,4th
20247114,Science 5,87,4th
20242150,Science 5,85,2nd
20240232,Science 5,83,2nd
20241437,Science 5,86,1st
20249547,Science 5,83,1st
20241380,Science 5,84,1st
20243562,Science 5,82,1st
20249483,Science 5,87,4th
20243398,Science 5,84,2nd
20240232,Science 5,84,3rd
20243933,Science 5,86,1st
20245641,Science 5,82,3rd
20248952,Science 5,86,4th
20246039,Science 5,81,3rd
20240832,Science 5,87,2nd
20243398,Science 5,88,3rd
20246308,Science 5,88,1st
20242150,Science 5,86,1st
20240085,Science 5,87,3rd
20248952,Science 5,83,2nd
20247557,Science 5,85,3rd
20249135,Science 5,84,3rd
20243562,Science 5,83,4th
20241437,Science 5,85,3rd
20246056,Science 5,86,4th
20246308,Science 5,88,2nd
20247808,Science 5,88,3rd
20246039,Science 5,83,4th
20245641,Science 5,78,1st
20245641,Science 5,78,2nd
20243752,Science 5,79,3rd
20240832,Science 5,87,4th
20249217,Science 5,81,3rd
20240710,Science 5,89,4th
20249483,Science 5,80,1st
20242619,Science 5,88,2nd
20242069,Science 5,84,4th
20245872,Science 5,86,3rd
20243562,Science 5,80,3rd
20244722,Science 5,89,4th
20243938,Science 5,84,4th
20247557,Science 5,85,1st
20246352,Science 5,84,2nd
20247114,Science 5,83,1st
20242069,Science 5,83,1st
20245872,Science 5,83,1st
20249547,Science 5,84,3rd
20246233,Science 5,85,3rd
20247557,Science 5,85,2nd
20244940,Science 5,84,2nd
20244829,Science 5,87,3rd
20243938,Science 5,83,1st
20249135,Science 5,85,2nd
20246056,Science 5,86,3rd
20243703,Science 5,81,3rd
20246233,Science 5,83,1st
20243703,Science 5,80,1st
20248593,Science 5,75,3rd
20243380,Science 5,84,1st
20244829,Science 5,87,1st
20241437,Science 5,86,2nd
20248825,Science 5,84,2nd
20244940,Science 5,83,3rd
20246308,Science 5,89,4th
20248593,Science 5,75,4th
20249217,Science 5,78,1st
20242150,Science 5,86,3rd
20244829,Science 5,88,2nd
20243398,Science 5,83,4th
20249135,Science 5,87,4th
20243752,Science 5,79,1st
20247808,Science 5,86,1st
20240537,Science 5,85,2nd
20242069,Science 5,81,2nd
20245872,Science 5,81,2nd
20243562,Science 5,80,2nd
20249483,Science 5,84,2nd
20246352,Science 5,82,1st
20240710,Science 5,88,2nd
20240710,Science 5,88,3rd
20243380,Science 5,84,2nd
20247808,Science 5,86,4th
20241437,Science 5,86,4th
20246308,Science 5,89,3rd
20248919,Science 5,86,3rd
20247114,Science 5,88,3rd
20240232,Science 5,80,1st
20246233,Science 5,84,2nd
20244098,Science 5,81,3rd
20240232,Science 5,84,4th
20243933,Science 5,88,3rd
20240537,Science 5,87,4th
20243752,Science 5,77,2nd
20245444,Science 5,84,1st
20244722,Science 5,84,1st
20248825,Science 5,86,4th
20248919,Science 5,85,1st
20243328,Science 5,88,4th
20243703,Science 5,82,4th
20244940,Science 5,80,1st
20243752,Science 5,80,4th
20244722,Science 5,84,2nd
20245444,Science 5,87,3rd
20242150,Science 5,86,4th
20248365,Science 5,82,3rd
20248919,Science 5,84,4th
20240832,Science 5,88,1st
20246039,Science 5,82,2nd
20242619,Science 5,85,1st
20242069,Science 5,82,3rd
20246352,Science 5,86,3rd
20244098,Science 5,80,1st
20244098,Science 5,83,4th
20248593,Science 5,77,1st
20243328,Science 5,88,2nd
20248365,Science 5,82,2nd
20248952,Science 5,85,3rd
20244940,Science 5,84,4th
20246039,Science 5,80,1st
20243328,Science 5,87,1st
20247114,Science 5,84,2nd
20242619,Science 5,87,4th
20243380,Science 5,85,3rd
20241380,Science 5,83,3rd
20246056,Science 5,84,1st
20240085,Science 5,87,4th
20246233,Science 5,85,4th
20245444,Science 5,88,4th
20243933,Science 5,86,2nd
20247557,Science 5,85,4th
20249547,Science 5,85,4th
20248365,Science 5,81,1st
20249547,Science 5,83,2nd
20240537,Science 5,87,3rd
20246056,Science 5,87,2nd
20249483,Science 5,86,3rd
20247808,Science 5,87,2nd
20243328,Science 5,87,3rd
20242966,Science 5,84,1st
20243938,Science 5,82,2nd
20241380,Science 5,84,4th
20240537,Science 5,86,1st
20246352,Science 5,88,4th
20245444,Science 5,85,2nd
20240832,Science 5,88,3rd
20242966,Science 5,84,2nd
20248825,Science 5,83,1st
20244722,Science 5,88,3rd
20243398,Science 5,86,1st
20249135,Science 5,81,1st
20248825,Science 5,85,3rd
20242966,Science 5,87,4th
20249217,Science 5,77,2nd
20244098,Science 5,81,2nd
20245872,Science 5,85,4th
20248365,Science 5,83,4th
20244940,Filipino 5,90,1st
20242150,Filipino 5,81,2nd
20248919,Filipino 5,85,1st
20243938,Filipino 5,86,4th
20248825,Filipino 5,85,1st
20248919,Filipino 5,86,3rd
20243933,Filipino 5,86,4th
20241380,Filipino 5,80,1st
20245444,Filipino 5,89,3rd
20240537,Filipino 5,81,4th
20243380,Filipino 5,83,4th
20249135,Filipino 5,85,1st
20244940,Filipino 5,90,4th
20243752,Filipino 5,83,2nd
20243398,Filipino 5,87,4th
20244940,Filipino 5,90,2nd
20240537,Filipino 5,80,3rd
20246352,Filipino 5,83,2nd
20243752,Filipino 5,85,4th
20247557,Filipino 5,85,1st
20243328,Filipino 5,85,4th
20243398,Filipino 5,84,2nd
20241380,Filipino 5,80,2nd
20243380,Filipino 5,84,3rd
20240537,Filipino 5,82,2nd
20247114,Filipino 5,85,1st
20245872,Filipino 5,88,3rd
20243380,Filipino 5,84,2nd
20244722,Filipino 5,92,3rd
20244098,Filipino 5,88,2nd
20242619,Filipino 5,84,1st
20247808,Filipino 5,88,3rd
20246056,Filipino 5,80,3rd
20242150,Filipino 5,81,4th
20240710,Filipino 5,87,2nd
20243398,Filipino 5,85,3rd
20247114,Filipino 5,86,3rd
20243938,Filipino 5,86,1st
20243328,Filipino 5,83,3rd
20248593,Filipino 5,89,3rd
20248825,Filipino 5,85,3rd
20244098,Filipino 5,88,3rd
20242966,Filipino 5,89,3rd
20242966,Filipino 5,85,2nd
20241437,Filipino 5,88,3rd
20246039,Filipino 5,89,2nd
20243398,Filipino 5,85,1st
20240710,Filipino 5,88,3rd
20246056,Filipino 5,81,2nd
20248919,Filipino 5,81,4th
20246308,Filipino 5,87,3rd
20243938,Filipino 5,85,3rd
20243938,Filipino 5,85,2nd
20248365,Filipino 5,89,3rd
20242069,Filipino 5,88,3rd
20245444,Filipino 5,87,2nd
20240832,Filipino 5,84,4th
20245641,Filipino 5,90,3rd
20246233,Filipino 5,86,3rd
20243752,Filipino 5,81,1st
20240710,Filipino 5,89,4th
20246352,Filipino 5,86,1st
20241380,Filipino 5,83,4th
20246039,Filipino 5,90,3rd
20240085,Filipino 5,88,3rd
20247557,Filipino 5,84,2nd
20244098,Filipino 5,90,1st
20249547,Filipino 5,87,4th
20246039,Filipino 5,89,4th
20242069,Filipino 5,90,4th
20240832,Filipino 5,83,1st
20243703,Filipino 5,85,1st
20246233,Filipino 5,84,2nd
20242619,Filipino 5,85,4th
20240832,Filipino 5,85,3rd
20244829,Filipino 5,88,4th
20245872,Filipino 5,90,4th
20244098,Filipino 5,87,4th
20243562,Filipino 5,87,3rd
20248952,Filipino 5,85,2nd
20244722,Filipino 5,85,1st
20248952,Filipino 5,84,1st
20244829,Filipino 5,85,2nd
20248593,Filipino 5,88,2nd
20248952,Filipino 5,86,4th
20243380,Filipino 5,83,1st
20247808,Filipino 5,86,1st
20244722,Filipino 5,89,4th
20245641,Filipino 5,89,4th
20240710,Filipino 5,84,1st
20246056,Filipino 5,82,4th
20247557,Filipino 5,85,4th
20249483,Filipino 5,85,2nd
20240085,Filipino 5,85,1st
20243933,Filipino 5,87,2nd
20248365,Filipino 5,87,2nd
20249217,Filipino 5,85,1st
20242150,Filipino 5,82,3rd
20249135,Filipino 5,85,4th
20243328,Filipino 5,81,2nd
20248593,Filipino 5,90,4th
20249217,Filipino 5,86,2nd
20246352,Filipino 5,85,3rd
20245872,Filipino 5,85,2nd
20248365,Filipino 5,93,4th
20240232,Filipino 5,91,4th
20242619,Filipino 5,85,3rd
20243703,Filipino 5,86,4th
20240232,Filipino 5,89,3rd
20242619,Filipino 5,85,2nd
20241437,Filipino 5,89,2nd
20245444,Filipino 5,88,1st
20242069,Filipino 5,86,2nd
20243562,Filipino 5,87,1st
20242966,Filipino 5,88,4th
20249547,Filipino 5,86,1st
20244722,Filipino 5,90,2nd
20249547,Filipino 5,87,3rd
20244940,Filipino 5,90,3rd
20241380,Filipino 5,82,3rd
20247808,Filipino 5,85,2nd
20240232,Filipino 5,90,1st
20241437,Filipino 5,90,4th
20245641,Filipino 5,90,2nd
20247808,Filipino 5,89,4th
20245872,Filipino 5,89,1st
20246233,Filipino 5,83,1st
20249483,Filipino 5,85,3rd
20249483,Filipino 5,82,1st
20247557,Filipino 5,85,3rd
20249135,Filipino 5,83,2nd
20242150,Filipino 5,79,1st
20243562,Filipino 5,87,4th
20242069,Filipino 5,87,1st
20249217,Filipino 5,88,4th
20242966,Filipino 5,86,1st
20248825,Filipino 5,85,4th
20243703,Filipino 5,88,3rd
20246352,Filipino 5,84,4th
20247114,Filipino 5,83,2nd
20249483,Filipino 5,81,4th
20249547,Filipino 5,87,2nd
20245641,Filipino 5,88,1st
20240537,Filipino 5,83,1st
20240232,Filipino 5,91,2nd
20240832,Filipino 5,84,2nd
20244829,Filipino 5,82,1st
20243703,Filipino 5,87,2nd
20248952,Filipino 5,87,3rd
20243328,Filipino 5,80,1st
20246039,Filipino 5,87,1st
20240085,Filipino 5,90,4th
20243933,Filipino 5,84,1st
20243933,Filipino 5,88,3rd
20243752,Filipino 5,82,3rd
20248365,Filipino 5,91,1st
20240085,Filipino 5,86,2nd
20249135,Filipino 5,87,3rd
20246308,Filipino 5,87,1st
20244829,Filipino 5,88,3rd
20246308,Filipino 5,89,4th
20248825,Filipino 5,85,2nd
20246056,Filipino 5,78,1st
20246308,Filipino 5,86,2nd
20245444,Filipino 5,88,4th
20247114,Filipino 5,88,4th
20249217,Filipino 5,88,3rd
20243562,Filipino 5,87,2nd
20246233,Filipino 5,88,4th
20241437,Filipino 5,85,1st
20248919,Filipino 5,83,2nd
20248593,Filipino 5,88,1st
20242069,English 5,87,4th
20244098,English 5,87,1st
20242069,English 5,88,2nd
20242150,English 5,84,3rd
20240085,English 5,87,3rd
20249135,English 5,85,3rd
20247808,English 5,81,3rd
20246308,English 5,81,1st
20242150,English 5,83,2nd
20249135,English 5,85,2nd
20243752,English 5,85,1st
20247114,English 5,90,4th
20244829,English 5,82,3rd
20241380,English 5,79,1st
20247114,English 5,87,3rd
20248919,English 5,78,3rd
20245444,English 5,82,2nd
20246308,English 5,80,4th
20243380,English 5,81,2nd
20248825,English 5,82,1st
20244098,English 5,85,3rd
20249483,English 5,84,3rd
20244098,English 5,87,4th
20246039,English 5,83,3rd
20244098,English 5,85,2nd
20249547,English 5,78,2nd
20246233,English 5,90,4th
20244829,English 5,83,2nd
20243938,English 5,80,1st
20245872,English 5,92,4th
20240537,English 5,87,2nd
20240710,English 5,83,2nd
20245444,English 5,82,3rd
20244722,English 5,88,1st
20241437,English 5,77,3rd
20241437,English 5,77,2nd
20244940,English 5,87,4th
20240232,English 5,87,3rd
20245444,English 5,85,1st
20240832,English 5,81,3rd
20244722,English 5,89,4th
20243328,English 5,90,1st
20249547,English 5,80,4th
20246056,English 5,88,3rd
20246056,English 5,86,1st
20240232,English 5,85,1st
20243752,English 5,83,2nd
20243380,English 5,83,3rd
20249217,English 5,81,1st
20247557,English 5,85,3rd
20240710,English 5,86,4th
20248365,English 5,89,1st
20246308,English 5,81,3rd
20241437,English 5,76,1st
20242966,English 5,80,3rd
20248825,English 5,85,3rd
20246233,English 5,87,1st
20242069,English 5,87,1st
20240832,English 5,79,2nd
20248365,English 5,86,4th
20243398,English 5,85,1st
20240085,English 5,85,1st
20243703,English 5,87,4th
20240537,English 5,85,4th
20243933,English 5,83,1st
20242966,English 5,83,4th
20245641,English 5,85,4th
20241437,English 5,78,4th
20243380,English 5,85,4th
20243398,English 5,87,3rd
20246039,English 5,81,2nd
20243938,English 5,78,2nd
20248365,English 5,88,2nd
20247808,English 5,82,1st
20242619,English 5,78,1st
20248919,English 5,77,1st
20246352,English 5,92,3rd
20245872,English 5,88,2nd
20243328,English 5,90,2nd
20248593,English 5,85,4th
20243562,English 5,79,2nd
20248919,English 5,79,4th
20248593,English 5,85,3rd
20242966,English 5,79,2nd
20249483,English 5,81,2nd
20243938,English 5,77,4th
20247557,English 5,85,2nd
20247808,English 5,81,2nd
20242619,English 5,83,4th
20240832,English 5,81,4th
20243938,English 5,78,3rd
20240832,English 5,77,1st
20243328,English 5,89,3rd
20240232,English 5,88,4th
20248825,English 5,84,2nd
20243703,English 5,87,3rd
20247114,English 5,81,1st
20248593,English 5,82,2nd
20246352,English 5,92,4th
20243398,English 5,86,2nd
20243380,English 5,81,1st
20247114,English 5,85,2nd
20242619,English 5,79,2nd
20248365,English 5,87,3rd
20246233,English 5,87,2nd
20244722,English 5,89,3rd
20244722,English 5,89,2nd
20241380,English 5,83,4th
20242069,English 5,85,3rd
20246233,English 5,88,3rd
20243933,English 5,86,3rd
20248952,English 5,82,1st
20248952,English 5,80,3rd
20240085,English 5,84,2nd
20247557,English 5,87,1st
20243328,English 5,86,4th
20243933,English 5,86,4th
20249217,English 5,82,2nd
20240537,English 5,87,3rd
20242150,English 5,86,4th
20242150,English 5,79,1st
20247557,English 5,84,4th
20241380,English 5,79,3rd
20249547,English 5,79,3rd
20243562,English 5,78,1st
20243703,English 5,84,2nd
20242619,English 5,79,3rd
20248952,English 5,80,2nd
20248593,English 5,79,1st
20249483,English 5,81,4th
20246352,English 5,93,2nd
20249483,English 5,83,1st
20245872,English 5,90,3rd
20245641,English 5,86,1st
20249217,English 5,83,4th
20246056,English 5,88,2nd
20243398,English 5,85,4th
20240085,English 5,83,4th
20249217,English 5,82,3rd
20246352,English 5,92,1st
20240710,English 5,83,3rd
20243933,English 5,84,2nd
20244829,English 5,82,1st
20243562,English 5,80,4th
20240537,English 5,89,1st
20240710,English 5,85,1st
20248952,English 5,79,4th
20249135,English 5,85,4th
20246308,English 5,82,2nd
20243752,English 5,85,4th
20243703,English 5,82,1st
20243752,English 5,84,3rd
20241380,English 5,77,2nd
20245872,English 5,88,1st
20247808,English 5,86,4th
20249135,English 5,83,1st
20244940,English 5,85,2nd
20243562,English 5,83,3rd
20248825,English 5,87,4th
20245641,English 5,87,2nd
20249547,English 5,79,1st
20246056,English 5,88,4th
20246039,English 5,83,4th
20248919,English 5,77,2nd
20242966,English 5,77,1st
20245444,English 5,87,4th
20246039,English 5,81,1st
20245641,English 5,87,3rd
20244829,English 5,85,4th
20244940,English 5,84,1st
20240232,English 5,87,2nd
20244940,English 5,85,3rd
20249483,AP 5,86,4th
20244098,AP 5,82,2nd
20244829,AP 5,82,1st
20245872,AP 5,77,2nd
20241437,AP 5,81,2nd
20249135,AP 5,90,3rd
20240232,AP 5,83,1st
20243933,AP 5,82,2nd
20242619,AP 5,84,3rd
20240710,AP 5,85,3rd
20249217,AP 5,77,1st
20244940,AP 5,86,1st
20243562,AP 5,83,3rd
20241380,AP 5,89,1st
20247557,AP 5,85,1st
20243380,AP 5,84,4th
20245641,AP 5,88,2nd
20246056,AP 5,85,1st
20243938,AP 5,78,4th
20243933,AP 5,78,1st
20248952,AP 5,80,3rd
20240537,AP 5,88,4th
20245641,AP 5,87,4th
20242966,AP 5,89,2nd
20243562,AP 5,84,4th
20247114,AP 5,85,4th
20247808,AP 5,85,2nd
20247557,AP 5,87,2nd
20243752,AP 5,90,4th
20244940,AP 5,89,4th
20248952,AP 5,80,4th
20241380,AP 5,86,4th
20246039,AP 5,89,3rd
20240710,AP 5,79,1st
20246233,AP 5,84,2nd
20249135,AP 5,85,4th
20248952,AP 5,80,2nd
20241437,AP 5,79,1st
20249547,AP 5,84,3rd
20246352,AP 5,81,4th
20245641,AP 5,89,3rd
20246056,AP 5,87,4th
20243938,AP 5,78,3rd
20246308,AP 5,88,1st
20244940,AP 5,89,3rd
20247808,AP 5,86,4th
20249217,AP 5,77,3rd
20247557,AP 5,88,3rd
20248365,AP 5,90,3rd
20248919,AP 5,92,4th
20247114,AP 5,81,2nd
20247808,AP 5,87,3rd
20249483,AP 5,85,2nd
20246308,AP 5,86,4th
20249483,AP 5,86,3rd
20248919,AP 5,91,2nd
20243328,AP 5,83,4th
20242069,AP 5,87,4th
20240085,AP 5,86,1st
20243938,AP 5,76,1st
20246056,AP 5,86,3rd
20249483,AP 5,86,1st
20246039,AP 5,88,2nd
20242966,AP 5,86,1st
20244829,AP 5,80,4th
20241380,AP 5,88,2nd
20246039,AP 5,89,1st
20243562,AP 5,81,1st
20248825,AP 5,90,2nd
20240232,AP 5,84,2nd
20243380,AP 5,82,1st
20243752,AP 5,89,2nd
20248593,AP 5,89,2nd
20243562,AP 5,82,2nd
20240232,AP 5,85,4th
20246352,AP 5,81,2nd
20242069,AP 5,86,3rd
20240085,AP 5,86,2nd
20248365,AP 5,87,1st
20247114,AP 5,80,1st
20244829,AP 5,84,2nd
20242150,AP 5,80,1st
20246233,AP 5,85,3rd
20244722,AP 5,84,1st
20244722,AP 5,88,2nd
20248919,AP 5,90,3rd
20243703,AP 5,87,3rd
20243380,AP 5,82,2nd
20244098,AP 5,85,1st
20244940,AP 5,88,2nd
20246039,AP 5,88,4th
20249217,AP 5,78,2nd
20249547,AP 5,88,4th
20245444,AP 5,90,4th
20243398,AP 5,87,1st
20240710,AP 5,88,4th
20245444,AP 5,88,1st
20242069,AP 5,87,1st
20242619,AP 5,83,2nd
20245872,AP 5,77,4th
20248593,AP 5,90,3rd
20246308,AP 5,87,3rd
20240832,AP 5,83,1st
20243380,AP 5,82,3rd
20243703,AP 5,87,2nd
20248593,AP 5,88,1st
20240832,AP 5,85,2nd
20249135,AP 5,86,1st
20243933,AP 5,81,4th
20246308,AP 5,86,2nd
20243933,AP 5,78,3rd
20249135,AP 5,84,2nd
20246056,AP 5,87,2nd
20243328,AP 5,84,2nd
20240232,AP 5,84,3rd
20242150,AP 5,81,3rd
20240537,AP 5,83,1st
20243703,AP 5,88,1st
20244722,AP 5,87,3rd
20247808,AP 5,84,1st
20246233,AP 5,86,4th
20248825,AP 5,90,3rd
20242966,AP 5,87,3rd
20245641,AP 5,85,1st
20245872,AP 5,77,3rd
20248365,AP 5,89,2nd
20243398,AP 5,86,4th
20241437,AP 5,83,3rd
20247557,AP 5,86,4th
20245444,AP 5,89,3rd
20246352,AP 5,82,1st
20240085,AP 5,87,3rd
20243328,AP 5,82,3rd
20244098,AP 5,83,4th
20242619,AP 5,86,4th
20240832,AP 5,86,3rd
20242150,AP 5,83,4th
20248825,AP 5,88,1st
20241437,AP 5,82,4th
20243398,AP 5,88,3rd
20243938,AP 5,77,2nd
20242150,AP 5,82,2nd
20244098,AP 5,84,3rd
20248919,AP 5,88,1st
20243703,AP 5,87,4th
20244829,AP 5,81,3rd
20249547,AP 5,78,1st
20243328,AP 5,81,1st
20242069,AP 5,85,2nd
20240710,AP 5,82,2nd
20240537,AP 5,85,2nd
20242966,AP 5,87,4th
20243752,AP 5,83,1st
20246233,AP 5,83,1st
20240537,AP 5,88,3rd
20241380,AP 5,87,3rd
20248365,AP 5,88,4th
20242619,AP 5,87,1st
20245872,AP 5,77,1st
20240832,AP 5,84,4th
